Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Birmingham,21023265,2026-05-02 21:00:00,100.0,10.0,See my top message please,
FC Birmingham,21023363,2026-05-02 22:30:00,97.6,9.0,Excellent,
FC Birmingham,21023363,2026-05-02 22:30:00,97.6,9.0,Maelle,
FC Birmingham,21023363,2026-05-02 22:30:00,97.6,9.0,So friendly,
FC Birmingham,21023613,2026-05-02 20:30:00,94.4,9.0,ABINASH,
FC Birmingham,21023613,2026-05-02 20:30:00,94.4,9.0,Came with my family and it was great as we all had good time and would definitely come back.,
FC Birmingham,21023613,2026-05-02 20:30:00,94.4,9.0,He was very nice and attentive. Overall a great experience.,
FC Birmingham,21032618,2026-05-02 13:00:00,100.0,10.0,5,
FC Birmingham,21032618,2026-05-02 13:00:00,100.0,10.0,Hasaya,
FC Birmingham,21032618,2026-05-02 13:00:00,100.0,10.0,"She was very kind, welcoming and engaged well with everyone",
FC Birmingham,21033187,2026-05-02 18:00:00,100.0,10.0,"Good atmosphere, plenty of different games",
FC Birmingham,21033281,2026-05-01 16:00:00,100.0,10.0,Hasaya,
FC Birmingham,21033281,2026-05-01 16:00:00,100.0,10.0,I had an amazing time and will be coming back,
FC Birmingham,21033281,2026-05-01 16:00:00,100.0,10.0,They were very knowledgeable and patient with everyone in our booking,
FC Birmingham,21033821,2026-05-03 12:00:00,97.6,10.0,Maelle,
FC Birmingham,21033821,2026-05-03 12:00:00,97.6,10.0,Sally and she was well happyTim came last and he is not so happyI lost for the first time at a flight clubBernie was not bad for her first time,
FC Birmingham,21033821,2026-05-03 12:00:00,97.6,10.0,"Very friendly, explained how everything worked in simple way. Drinks arrived quickly.Great service",
FC Birmingham,21033868,2026-05-03 12:00:00,100.0,10.0,"Great experience, made better because of the staff",
FC Birmingham,21033868,2026-05-03 12:00:00,100.0,10.0,Saya and Celine,
FC Birmingham,21033868,2026-05-03 12:00:00,100.0,10.0,"Saya and Celine were incredible hosts, attentive, friendly, and really efficient. Credit to the company.",
FC Birmingham,21033868,2026-05-03 12:00:00,100.0,10.0,"Service was fantastic, saya and Celine were brilliant, so friendly, brilliant and personalised hosts. Drinks package was set up brilliantly and food incredible. Totally recommend. Saya and Celine Are a credit to the company.",
FC Birmingham,21034158,2026-05-03 12:00:00,100.0,10.0,Fast and friendly service,
FC Birmingham,21034158,2026-05-03 12:00:00,100.0,10.0,Great service from Maelle.,
FC Birmingham,21034158,2026-05-03 12:00:00,100.0,10.0,Maelle,
FC Birmingham,21034371,2026-05-03 13:30:00,100.0,10.0,Maelle,
FC Birmingham,21034371,2026-05-03 13:30:00,100.0,10.0,"Played darts, Was very enjoyable.",
FC Birmingham,21034371,2026-05-03 13:30:00,100.0,10.0,Super friendly and always checking in on us!,
FC Birmingham,21035636,2026-05-03 08:00:00,97.2,9.0,Kiran,
FC Birmingham,21035636,2026-05-03 08:00:00,97.2,9.0,Kiran was so friendly and welcoming! Would definitely recommend for her service alone! Give her a pay rise immediately!,
FC Birmingham,21035636,2026-05-03 08:00:00,97.2,9.0,Was seen to very quikly,
FC Birmingham,21035746,2026-05-02 17:30:00,100.0,10.0,Jacob,
FC Birmingham,21035746,2026-05-02 17:30:00,100.0,10.0,Really helped us out with any questions,
FC Birmingham,21035746,2026-05-02 17:30:00,100.0,10.0,We had a great time and everyone was so lovely,
FC Birmingham,21035825,2026-05-03 13:30:00,100.0,10.0,Maelle,
FC Birmingham,21035825,2026-05-03 13:30:00,100.0,10.0,Very attentive,
FC Birmingham,21035825,2026-05-03 13:30:00,100.0,10.0,Very fun,
FC Birmingham,21035862,2026-05-03 16:00:00,100.0,10.0,ABINASH,
FC Birmingham,21035862,2026-05-03 16:00:00,100.0,10.0,Abinash looked after our needs really well.  Took on board gluten free needs.,
FC Birmingham,21035862,2026-05-03 16:00:00,100.0,10.0,Abinash looked after us really well.  Very considerate of glutton free options.,
FC Birmingham,21035878,2026-05-02 17:00:00,95.7,10.0,Excellent customer service.,
FC Birmingham,21035878,2026-05-02 17:00:00,95.7,10.0,Kiran,
FC Birmingham,21035878,2026-05-02 17:00:00,95.7,10.0,Very quick on getting our orders and always with a smile,
FC Birmingham,21035985,2026-05-03 14:00:00,97.8,10.0,Amazing Overall Experience would recommend to friends,
FC Birmingham,21035985,2026-05-03 14:00:00,97.8,10.0,Amazing Service ! Very Welcoming and Friendly !,
FC Birmingham,21035985,2026-05-03 14:00:00,97.8,10.0,Maelle,
FC Birmingham,21036012,2026-05-03 17:30:00,75.0,5.0,Maelle,
