Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Oxford,19717674,2026-01-25 16:30:00,100.0,10.0,"",
FC Oxford,19717674,2026-01-25 16:30:00,100.0,10.0,Great time and staff were great.,
FC Oxford,19717674,2026-01-25 16:30:00,100.0,10.0,Lukas,
FC Oxford,19717674,2026-01-25 16:30:00,100.0,10.0,"Very friendly and polite, served quickly too",
FC Oxford,19728145,2026-01-24 18:00:00,97.6,10.0,"",
FC Oxford,19728145,2026-01-24 18:00:00,97.6,10.0,Only a longer game time as it goes so quick,
FC Oxford,19728145,2026-01-24 18:00:00,97.6,10.0,We had a good night great atmosphere great food and drink selection,
FC Oxford,19728869,2026-01-24 16:00:00,90.2,9.0,"",
FC Oxford,19728869,2026-01-24 16:00:00,90.2,9.0,Great fun and fast service whilst playing darts,
FC Oxford,19740229,2026-01-27 13:30:00,97.6,10.0,"",
FC Oxford,19740229,2026-01-27 13:30:00,97.6,10.0,Justin,
FC Oxford,19740229,2026-01-27 13:30:00,97.6,10.0,Justin was great,
FC Oxford,19740229,2026-01-27 13:30:00,97.6,10.0,"Polite, friendly and professional. Very efficient and accommodating.",
FC Oxford,19740460,2026-01-26 19:00:00,91.3,9.0,"",
FC Oxford,19740460,2026-01-26 19:00:00,91.3,9.0,Connor & Luke,
FC Oxford,19740460,2026-01-26 19:00:00,91.3,9.0,N/A,
FC Oxford,19740613,2026-01-27 13:00:00,100.0,10.0,"",
FC Oxford,19740613,2026-01-27 13:00:00,100.0,10.0,Justin,
FC Oxford,19740613,2026-01-27 13:00:00,100.0,10.0,"Our server, Justin, was very attentive and friendly. He checked on us from time to time and made sure we were well taken care of. The food was also very nice, with generous portions.",
FC Oxford,19740613,2026-01-27 13:00:00,100.0,10.0,Place was spacious and servers are friendly.,
FC Oxford,19742567,2026-01-26 14:00:00,100.0,10.0,"",
FC Oxford,19742567,2026-01-26 14:00:00,100.0,10.0,Nope,
FC Oxford,19742567,2026-01-26 14:00:00,100.0,10.0,The team were friendly and attentive and  I really enjoyed getting our story back at the end.,
FC Oxford,19743495,2026-01-27 19:00:00,100.0,10.0,"",
FC Oxford,19743495,2026-01-27 19:00:00,100.0,10.0,Been before,
FC Oxford,19743495,2026-01-27 19:00:00,100.0,10.0,Good fun team event,
FC Oxford,19743495,2026-01-27 19:00:00,100.0,10.0,Martyna,
FC Oxford,19743495,2026-01-27 19:00:00,100.0,10.0,Very attentive and proactive,
FC Oxford,19751893,2026-01-27 22:00:00,100.0,10.0,"",
FC Oxford,19751893,2026-01-27 22:00:00,100.0,10.0,Very nice !,
FC Oxford,19764778,2026-01-28 18:30:00,100.0,10.0,"",
FC Oxford,19764778,2026-01-28 18:30:00,100.0,10.0,"I championed this place for my works Christmas party(yes it’s January but we need to organise cover from another store24hr site) They loved it! So much we are coming back to do it again soon. The atmosphere, the staff, the price, the venue, all make for a great night out!",
FC Oxford,19767025,2026-01-29 19:00:00,100.0,10.0,"",
FC Oxford,19767025,2026-01-29 19:00:00,100.0,10.0,Connor,
FC Oxford,19767025,2026-01-29 19:00:00,100.0,10.0,Connor is a diamond - attribute to FC Oxford,
FC Oxford,19767025,2026-01-29 19:00:00,100.0,10.0,Connor was fabulous,
FC Oxford,19767025,2026-01-29 19:00:00,100.0,10.0,Exceptionally helpful and friendly throughout,
FC Oxford,19767109,2026-01-29 18:00:00,89.1,10.0,"",
FC Oxford,19767109,2026-01-29 18:00:00,89.1,10.0,Connor was an excellent server,
FC Oxford,19767513,2026-01-29 19:00:00,97.6,10.0,"",
FC Oxford,19767513,2026-01-29 19:00:00,97.6,10.0,Connor,
FC Oxford,19767513,2026-01-29 19:00:00,97.6,10.0,Great event and experience! Will be back! All service was amazing!,
FC Oxford,19767513,2026-01-29 19:00:00,97.6,10.0,Very friendly and attentive - great service!,
FC Oxford,19767515,2026-01-29 19:00:00,100.0,10.0,"",
FC Oxford,19767515,2026-01-29 19:00:00,100.0,10.0,Connor,
FC Oxford,19767515,2026-01-29 19:00:00,100.0,10.0,"Excellent service, good and drinks.",
FC Oxford,19767515,2026-01-29 19:00:00,100.0,10.0,He was amazing,
FC Oxford,19767518,2026-01-29 19:00:00,100.0,10.0,"",
FC Oxford,19767518,2026-01-29 19:00:00,100.0,10.0,Conner,
FC Oxford,19767518,2026-01-29 19:00:00,100.0,10.0,No,
FC Oxford,19767518,2026-01-29 19:00:00,100.0,10.0,Very nice and check us Very often,
FC Oxford,19767518,2026-01-29 19:00:00,100.0,10.0,Was amazing,
FC Oxford,19768354,2026-01-29 19:00:00,100.0,10.0,"",
FC Oxford,19768354,2026-01-29 19:00:00,100.0,10.0,Connor,
FC Oxford,19768354,2026-01-29 19:00:00,100.0,10.0,Kept the drinks flowing and gave us more time,
FC Oxford,19768354,2026-01-29 19:00:00,100.0,10.0,The server who did our intro also gave us extra time!,
FC Oxford,19768362,2026-01-29 19:00:00,100.0,10.0,"",
FC Oxford,19768362,2026-01-29 19:00:00,100.0,10.0,Connor,
FC Oxford,19768362,2026-01-29 19:00:00,100.0,10.0,out wiuth work friends,
FC Oxford,19768362,2026-01-29 19:00:00,100.0,10.0,The irish guy was very friendly and chatted to us often! He even gave us more time!,
FC Oxford,19768393,2026-01-29 18:30:00,97.2,10.0,"",
FC Oxford,19768393,2026-01-29 18:30:00,97.2,10.0,Connor,
FC Oxford,19768393,2026-01-29 18:30:00,97.2,10.0,Really good service great atmosphere,
FC Oxford,19768393,2026-01-29 18:30:00,97.2,10.0,X,
FC Oxford,19768435,2026-01-29 20:00:00,97.6,10.0,"",
FC Oxford,19768435,2026-01-29 20:00:00,97.6,10.0,Connor,
FC Oxford,19768435,2026-01-29 20:00:00,97.6,10.0,Deals on shots,
FC Oxford,19768435,2026-01-29 20:00:00,97.6,10.0,"He was just amazing at service. Funny, approachable, always on it!",
FC Oxford,19768435,2026-01-29 20:00:00,97.6,10.0,"Irish man was lovely, funny and talkative. The atmosphere was amazing cause of him and",
FC Oxford,19768602,2026-01-29 23:30:00,100.0,10.0,"",
FC Oxford,19768602,2026-01-29 23:30:00,100.0,10.0,Date,
FC Oxford,19768602,2026-01-29 23:30:00,100.0,10.0,Fun stuffb,
FC Oxford,19768602,2026-01-29 23:30:00,100.0,10.0,Stuff,
FC Oxford,19768610,2026-01-29 22:30:00,100.0,10.0,"",
FC Oxford,19768610,2026-01-29 22:30:00,100.0,10.0,Isaiah,
FC Oxford,19768610,2026-01-29 22:30:00,100.0,10.0,Isaiah was very friendly and replied to requests efficiently. Had a smile on his face and drinks were superb!,
FC Oxford,19768610,2026-01-29 22:30:00,100.0,10.0,Super efficient,
FC Oxford,19768615,2026-01-29 23:00:00,100.0,10.0,"",
FC Oxford,19768615,2026-01-29 23:00:00,100.0,10.0,Isaiah,
FC Oxford,19768615,2026-01-29 23:00:00,100.0,10.0,Isaiah’s service was great. Super friendly and very attentive. A smiling face always makes a better experience! He extended our time for free too which was so kind,
FC Oxford,19768615,2026-01-29 23:00:00,100.0,10.0,It was lovely,
FC Oxford,19768616,2026-01-29 23:00:00,100.0,10.0,"",
FC Oxford,19768616,2026-01-29 23:00:00,100.0,10.0,Isaiah,
FC Oxford,19768616,2026-01-29 23:00:00,100.0,10.0,Isaiah was fantastic and ensured all of our drinks got to our darts booth in good time,
FC Oxford,19768616,2026-01-29 23:00:00,100.0,10.0,Isaiah was fantastic and ensured we knew what we were doing regarding the darts games.,
FC Oxford,19777832,2026-01-29 15:30:00,88.9,10.0,"",
FC Oxford,19777832,2026-01-29 15:30:00,88.9,10.0,Excellent staff,
FC Oxford,19777832,2026-01-29 15:30:00,88.9,10.0,Sorry i didnt get the name but all the staff were excellent,
FC Oxford,19777832,2026-01-29 15:30:00,88.9,10.0,"The staff were friendly, the atmosphere is good. Love the games and love the snaps that you guys shared with us later, some memories to carry forward!",
