Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Area,Comments,Visit Summary,Answer,Visit Type,Visit Source,Feedback Category
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,"",,4,Guest Survey,Reservation,Yes
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,"",,5,Guest Survey,Reservation,Yes
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,"",,Atmosphere,Guest Survey,Reservation,Yes
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,Yes
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,"",,I've been before,Guest Survey,Reservation,Yes
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,"",,No,Guest Survey,Reservation,Yes
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,Yes
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,Yes
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,Great drinks - currently pregnant and lots of 0% on offerGood atmosphere Staff friendly and helpful,,10,Guest Survey,Reservation,Yes
FC Birmingham,19378024,2026-01-02 14:00:00,97.6,10.0,Steve Beck,Out in flight club previously,,Other,Guest Survey,Reservation,Yes
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,"",,"",Guest Survey,Reservation,No
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Reservation,No
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Reservation,No
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,"",,Gaming,Guest Survey,Reservation,No
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,No
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Reservation,No
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,No
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Reservation,No
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,No
FC Birmingham,19378045,2026-01-02 04:30:00,100.0,10.0,Steve Beck,Had a really good night. Appreciated the fact that we never felt rushed and at the end our time slot we were offered an extra 15 minutes game time FOC. We all had so much fun we could have stayed there all night :) Thank you.,,10,Guest Survey,Reservation,No
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,"",,Team attentiveness,Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,"",,Very important,Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,"Booked for myself & my partner as we enjoy darts & it was something fun & different.We had a great time. The games are brilliant.The staff are fantastic & very helpful & attentive.Sage (i think was his name) was exceptional, we had a good laugh & chat with him but he was still so professional, absolutely fantastic!!The decor & cleaniness was top rate & we will definitely be back again & have recommended to family & friends.",,10,Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,Sage (I think),,"",Guest Survey,Reservation,Yes
FC Birmingham,19381047,2026-01-02 14:30:00,100.0,10.0,Steve Beck,They were so freindly & relaxed but still so professional & attentive.,,Yes,Guest Survey,Reservation,Yes
FC Birmingham,19381943,2026-01-03 10:14:00,100.0,,Steve Beck,Brilliant evening playing darts. Staff really helped and friendly. Would definitely go back. .,"","",Social Review,Google,
FC Birmingham,19381944,2026-01-03 10:13:00,100.0,,Steve Beck,Service was excellent. Great venue. Will return,"","",Social Review,Google,
FC Birmingham,19383450,2026-01-03 12:00:00,100.0,,Steve Beck,"Booked for myself & my partner as we enjoy darts & it was something fun & different.We had a great time. The games are brilliant.The staff are fantastic & very helpful & attentive.Sage (i think was his name) was exceptional, we had a good laugh & chat with him but he was still so professional, absolutely fantastic!!The decor & cleaniness was top rate & we will definitely be back again & have recommended to family & friends.","","",Social Review,Google,
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"",,4,Guest Survey,Reservation,Yes
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"",,5,Guest Survey,Reservation,Yes
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"",,Atmosphere,Guest Survey,Reservation,Yes
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,Yes
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"",,No,Guest Survey,Reservation,Yes
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"",,Search Engine,Guest Survey,Reservation,Yes
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,Yes
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Reservation,Yes
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,Yes
FC Birmingham,19385772,2025-12-31 15:30:00,97.6,10.0,Steve Beck,"great atmosphere, service and all round quality. dart boards are easy to play/use.",,10,Guest Survey,Reservation,Yes
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Reservation,No
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,"",,Atmosphere,Guest Survey,Reservation,No
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,No
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Reservation,No
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,No
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Reservation,No
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Reservation,No
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,No
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,6 of us went and we had a brilliant night. Staff very helpful and attentive,,10,Guest Survey,Reservation,No
FC Birmingham,19385977,2026-01-02 17:30:00,100.0,10.0,Steve Beck,Really good night out fun was had by all of us,,"",Guest Survey,Reservation,No
FC Birmingham,19386567,2026-01-03 21:17:00,100.0,,Steve Beck,"Loved the recent visit to this place, and got to know why it's usually hard to get a booking as it's rammed most of the times! Nice having an area for a certain time to play darts with the group, and the selection of darts' games - not just the usual darts' game - serves the purpose well. Also enjoyed the video recaps of the highlights and the winking moments. Would definitely visit again.","","",Social Review,Google,
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"",,4,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"",,5,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"",,Gaming,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"",,I've been before,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"",,No,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,An option for two hours would be good.,,"",Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,Gave us an extra half hour to play,,Yes,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,"Great fun,well organised, we go a lot",,10,Guest Survey,Reservation,Yes
FC Birmingham,19388069,2026-01-03 13:00:00,95.1,10.0,Steve Beck,I don't know her name but she had a Santa hat and lots of piercings,,"",Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,2,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,3,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,4,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,5,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,Atmosphere,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,I've been before,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,No,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,Time allocated for darts/oche hire,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,Volume of music,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,Word of mouth,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,"",,Yes,Guest Survey,Reservation,Yes
FC Birmingham,19388089,2026-01-03 17:30:00,80.4,7.0,Steve Beck,We had a great time and I go to Flight Club regularly. My only slight criticism was the music - it was incredibly loud and 'clubby' even at 5pm! When I've been before it's nice background music but this pretty much ruined all chances of talking and wasn't to our group's taste at all.,,7,Guest Survey,Reservation,Yes
FC Birmingham,19392808,2026-01-03 18:00:00,78.3,9.0,Steve Beck,"",,2,Guest Survey,Reservation,Yes
FC Birmingham,19392808,2026-01-03 18:00:00,78.3,9.0,Steve Beck,"",,3,Guest Survey,Reservation,Yes
FC Birmingham,19392808,2026-01-03 18:00:00,78.3,9.0,Steve Beck,"",,4,Guest Survey,Reservation,Yes
FC Birmingham,19392808,2026-01-03 18:00:00,78.3,9.0,Steve Beck,"",,5,Guest Survey,Reservation,Yes
FC Birmingham,19392808,2026-01-03 18:00:00,78.3,9.0,Steve Beck,"",,Atmosphere,Guest Survey,Reservation,Yes
FC Birmingham,19392808,2026-01-03 18:00:00,78.3,9.0,Steve Beck,"",,Birthday,Guest Survey,Reservation,Yes
FC Birmingham,19392808,2026-01-03 18:00:00,78.3,9.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,Yes
FC Birmingham,19392808,2026-01-03 18:00:00,78.3,9.0,Steve Beck,"",,No,Guest Survey,Reservation,Yes
FC Birmingham,19392808,2026-01-03 18:00:00,78.3,9.0,Steve Beck,"",,Quality,Guest Survey,Reservation,Yes
